Year DOY  Hr Min  Btot   Bx       By     Bz      V       n
2017 250  4 10    7.93    1.26   -7.61    1.42   565.7   9.03
2017 250  4 15    7.24    1.24   -7.06    0.61   561.6   9.33
2017 250  4 20   10.11    3.12   -8.93   -2.95   556.9   9.51
2017 250  4 25   12.11    3.40  -11.24   -1.57 99999.9 999.99
2017 250  4 30    9.76    1.28   -8.73    1.61   569.2   9.80
2017 250  4 35   10.16   -1.41   -7.14    4.37   576.1   9.97
2017 250  4 40    9.43   -1.32   -5.09    3.12   566.0   9.82
2017 250  4 45    8.77    0.50   -3.80   -2.17   577.5  10.80
2017 250  4 50    6.86   -2.90   -1.18    2.89   563.0   9.83
2017 250  4 55    5.55   -2.59   -0.88   -0.29   568.8   9.92
2017 250  5  0    5.76   -3.36    0.19   -1.60   572.8   9.73
2017 250  5  5    9.67    4.07   -4.74   -6.36   556.9   9.74
2017 250  5 10   10.19    4.10   -6.66   -4.18   557.4   9.42
2017 250  5 15   10.03    3.92   -7.76   -3.09   551.4   9.84
2017 250  5 20   10.10    4.14   -8.81   -2.61   546.7   9.54
2017 250  5 25   10.40    3.26   -9.69   -1.72   547.5   9.52
2017 250  5 30    9.38    3.05   -8.55   -1.73   544.5  10.08
2017 250  5 35    8.78    4.99   -6.10   -2.38   537.2  10.46
2017 250  5 40    9.32    4.99   -7.54   -0.38   534.0   9.73
2017 250  5 45    8.81    4.57   -7.11   -1.14   537.5   9.77
2017 250  5 50    8.86    4.03   -7.16   -0.95   539.1   9.64
2017 250  5 55    8.83    3.06   -7.67   -2.00   539.6   9.42
2017 250  6  0    8.50    1.99   -7.97   -0.65   541.9  10.76
2017 250  6  5    8.34    1.41   -8.06   -1.53   540.5  10.35
2017 250  6 10    7.94    1.79   -7.44   -1.68   540.8  10.27
2017 250  6 15    7.62    1.17   -7.42   -1.11   546.2  10.15
2017 250  6 20    9.84    1.49   -0.71   -6.76   544.1   9.78
2017 250  6 25   10.96    4.38   -7.15   -6.61   528.6  10.18
2017 250  6 30   11.34    2.29   -2.78   -7.80   529.8   9.96
2017 250  6 35   11.84    0.71    7.06   -8.74 99999.9 999.99
2017 250  6 40   12.24    0.59    8.91   -8.32 99999.9 999.99
2017 250  6 45   12.30    1.49    9.02   -8.17 99999.9 999.99
2017 250  6 50   12.08    1.60    9.31   -7.37   480.5  10.92
2017 250  6 55   10.82    5.90   -1.22   -6.54   505.9   9.97
2017 250  7  0   10.19    4.32   -8.54   -3.07 99999.9 999.99
2017 250  7  5   10.45    0.82   -9.86    1.15   539.0   8.81
2017 250  7 10    8.70   -0.29   -8.38    2.30   534.0   9.15
2017 250  7 15    9.38    0.32   -9.18    1.89 99999.9 999.99
2017 250  7 20    8.73    1.27   -8.49    1.00   525.3   9.76
2017 250  7 25    8.27    0.85   -7.58    1.25   508.1   9.30
2017 250  7 30    7.86   -0.46   -7.25    2.34   518.0  10.09
2017 250  7 35    8.42    4.68   -5.40   -2.15   521.0   9.61
2017 250  7 40    9.16    6.76    0.55   -5.77   523.0   8.38
2017 250  7 45    9.39    6.76    1.50   -6.28   514.3   8.09
2017 250  7 50    9.74    7.29    1.33   -6.31   512.8   8.11
2017 250  7 55   10.35    7.50    0.96   -6.99   514.0   7.72
2017 250  8  0   10.37    7.88    0.45   -6.70   518.3   6.94
2017 250  8  5   10.13    7.63    0.25   -6.56   487.2   9.21
2017 250  8 10   10.00    7.24    1.67   -6.50   504.6   7.76
2017 250  8 15   10.46    7.68    0.78   -6.99   498.8   7.34
2017 250  8 20   10.46    7.87    0.21   -6.87   511.2   7.05
2017 250  8 25   10.40    7.83   -0.31   -6.82   513.0   6.54
2017 250  8 30   10.53    8.01   -0.13   -6.83   512.9   6.85
2017 250  8 35   10.89    8.11   -0.76   -7.18   517.3   6.55
2017 250  8 40   11.04    8.02   -3.76   -6.50   522.1   6.28
2017 250  8 45   11.47    7.67   -5.79   -5.46   526.8   5.86
2017 250  8 50   11.33    7.07   -6.61   -4.65   514.5   5.82
2017 250  8 55   11.65    6.48   -8.85   -3.44   517.7   5.24
2017 250  9  0   11.76    6.24   -9.29   -3.58   518.7   4.79
2017 250  9  5   11.88    7.23   -8.19   -4.52   515.4   5.24
2017 250  9 10   11.75    7.59   -7.20   -5.26   509.9   5.54
2017 250  9 15   12.17    8.29   -6.02   -6.54   513.6   5.56
2017 250  9 20   12.46    7.82   -7.80   -5.41   517.0   5.29
2017 250  9 25   12.05    7.90   -8.17   -3.98   519.5   5.27
2017 250  9 30   12.07    7.98   -7.69   -4.63   515.5   5.32
2017 250  9 35   12.29    9.01   -6.15   -5.64   518.1   5.26
2017 250  9 40   12.30    9.09   -5.97   -5.72 99999.9 999.99
2017 250  9 45   12.11    8.71   -4.93   -6.64   510.9   5.47
2017 250  9 50   12.25    8.61   -4.06   -7.63   509.5   5.32
2017 250  9 55   11.69    8.82   -3.52   -6.63   501.7   5.49
2017 250 10  0   11.14    8.83   -3.60   -5.46   511.3   4.94
2017 250 10  5   11.36    8.70   -2.76   -6.30 99999.9 999.99
2017 250 10 10   11.43    6.52   -3.51   -8.29   503.3   5.61
2017 250 10 15   11.76    7.14   -3.62   -8.48   508.9   4.78
2017 250 10 20   11.61    6.19   -6.66   -6.85   508.9   5.07
2017 250 10 25   11.34    7.30   -6.15   -5.95   493.3   5.34
2017 250 10 30   11.55    8.59   -4.45   -5.99   484.8   5.53
2017 250 10 35   12.38    9.23   -4.92   -6.25   486.7   5.04
2017 250 10 40   12.11    7.78   -7.97   -4.74   498.5   5.18
2017 250 10 45   12.12    8.07   -7.22   -5.39   503.5   5.17
2017 250 10 50   12.06    7.95   -7.26   -5.39   495.0   5.12
2017 250 10 55   11.92    8.53   -7.51   -3.39   488.3   5.74
2017 250 11  0   11.79    8.69   -7.28   -3.22   486.2   5.06
2017 250 11  5   11.79    9.18   -6.74   -3.03   487.6   4.43
2017 250 11 10   11.73    8.43   -7.65   -2.75 99999.9 999.99
2017 250 11 15   11.64    8.52   -7.34   -2.79   510.1   4.41
2017 250 11 20   11.56    9.98   -4.54   -3.52 99999.9 999.99
2017 250 11 25   11.32    9.43   -5.42   -3.05   481.4   5.94
2017 250 11 30   11.38    9.53   -5.46   -2.80   465.5   4.58
2017 250 11 35   11.27    9.56   -5.39   -2.09   481.5   6.35
2017 250 11 40   11.13    8.90   -6.36   -1.71   490.4   5.11
2017 250 11 45   10.74    7.95   -6.73   -1.81   510.0   4.21
2017 250 11 50   10.41    6.72   -7.34   -1.00 99999.9 999.99
2017 250 11 55   10.46    7.25   -7.18   -1.04   499.4   4.71
2017 250 12  0   10.31    6.50   -7.69   -0.47   490.8   4.40
2017 250 12  5   10.33    5.04   -8.80    1.57   499.9   4.50
2017 250 12 10    8.80   -0.41   -0.93    3.88   514.4   5.59
2017 250 12 15    8.79   -1.80    1.60    4.66   544.7   6.50
2017 250 12 20    8.43   -3.56    1.35    5.80   535.5   6.32
2017 250 12 25    7.51   -2.77   -2.43    1.57   555.5   6.39
2017 250 12 30    7.72   -3.61   -2.53   -1.33   570.6   6.25
2017 250 12 35    7.85   -3.91   -1.10    6.52   562.3   7.58
2017 250 12 40    8.14   -3.55   -1.38    6.67   561.4   6.85
2017 250 12 45    9.21   -1.43    3.62    8.10   550.1   6.26
2017 250 12 50    9.34   -1.86    1.90    8.83   532.0   6.15
2017 250 12 55    8.51   -2.50    0.31    8.11   537.3   5.95
2017 250 13  0    8.18   -2.51   -0.21    7.77   537.2   6.25
2017 250 13  5    8.51   -2.87    0.08    8.00   538.5   5.84
2017 250 13 10    8.31   -3.44   -0.48    7.54   535.9   6.25
2017 250 13 15    7.57   -3.23   -0.39    6.83   533.4   6.32
2017 250 13 20    8.05   -3.55   -0.11    7.22   535.1   6.20
2017 250 13 25    6.73   -2.64   -0.78    6.04   538.3   6.44
2017 250 13 30    6.73   -1.43   -1.95    6.12   528.2   5.99
2017 250 13 35    6.60   -0.59   -1.47    6.35   526.2   6.48
2017 250 13 40    5.92   -1.12   -2.04    5.17   529.2   6.55
2017 250 13 45    5.65   -0.48   -2.28    5.11   528.5   6.21
2017 250 13 50    6.70   -1.14   -1.64    6.29   528.4   6.05
2017 250 13 55    6.27   -1.02   -1.06    5.97   532.4   6.50
2017 250 14  0    6.74   -1.81   -0.71    6.29   541.3   6.19
2017 250 14  5    7.34   -3.00   -0.94    6.56   545.5   6.33
2017 250 14 10    5.30   -2.99    0.25    3.89 99999.9 999.99
2017 250 14 15    6.40   -3.40    0.62    5.09   563.5   6.15
2017 250 14 20    7.16   -3.97    0.08    5.94   556.1   6.12
2017 250 14 25    6.86   -4.49    0.53    5.14   551.4   5.99
2017 250 14 30    7.70   -5.80    0.42    4.96   553.6   6.28
2017 250 14 35    7.27   -6.33    1.20    3.24   561.2   5.80
2017 250 14 40    7.31   -3.38   -0.46    6.17   550.3   6.52
2017 250 14 45    6.24    1.26   -1.88    4.44   523.1   5.98
2017 250 14 50    6.39    2.76   -2.68    4.02   515.8   6.26
2017 250 14 55    7.09    1.07   -2.11    5.92   524.5   5.43
2017 250 15  0    7.11    2.39   -2.96    5.73   502.4   5.96
2017 250 15  5    7.08    2.41   -2.53    5.83   484.1   5.93
2017 250 15 10    7.40    2.66   -1.83    6.48   470.7   6.35
2017 250 15 15    7.42    1.78   -0.33    7.15   489.4   5.21
2017 250 15 20    7.57    0.31    1.86    7.09   498.3   5.24
2017 250 15 25    7.71   -0.79    1.02    7.06   514.3   5.47
2017 250 15 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 250 15 35    8.39   -0.28    0.81    8.34   502.4   4.79
2017 250 15 40    8.87   -0.08   -0.16    8.62   503.9   4.22
2017 250 15 45    8.66    0.15    0.60    8.49   503.1   4.99
2017 250 15 50    9.02    1.00   -0.16    8.85   505.0   4.38
2017 250 15 55    8.63    0.87    0.73    8.53   509.1   4.40
2017 250 16  0    8.78   -0.73    0.29    8.26   520.9   4.40
2017 250 16  5    8.95   -0.03    0.99    8.86   518.3   4.86
2017 250 16 10    9.00   -0.40    0.71    8.95   513.0   4.40
2017 250 16 15    8.82   -0.78    1.00    8.72   520.6   4.43
2017 250 16 20    8.74   -0.43    0.83    8.66   521.0   4.34
2017 250 16 25    8.63   -0.13    0.95    8.56   518.0   4.36
2017 250 16 30    7.53    0.97   -0.29    6.79   511.5   4.36
2017 250 16 35    6.74    4.48   -2.64    3.85   475.9   4.91
2017 250 16 40    6.47    2.81   -0.78    5.60   501.5   4.45
2017 250 16 45    6.30    3.58   -1.07    4.72   498.3   4.81
2017 250 16 50    6.77    3.47   -0.63    5.02   500.4   4.60
2017 250 16 55    8.08    0.58    0.91    7.73   520.4   3.67
2017 250 17  0    8.92    0.42    2.31    8.59   521.6   3.59
2017 250 17  5    9.63    0.68    2.81    9.18   513.0   3.05
2017 250 17 10    9.60    0.69    2.67    9.20   513.1   3.16
2017 250 17 15    9.62    0.67    2.64    9.23 99999.9 999.99
2017 250 17 20    9.36    0.66    2.27    9.01   510.4   3.25
2017 250 17 25    9.24    0.59    2.30    8.78   512.1   3.28
2017 250 17 30    8.87    2.44    1.65    7.95   503.5   3.26
2017 250 17 35    8.74    3.77    0.59    7.79   486.6   3.58
2017 250 17 40    8.85    3.59    0.40    7.92   492.5   3.59
2017 250 17 45    9.47    2.68    1.90    8.75   490.2   3.53
2017 250 17 50    9.57    3.07    2.59    8.55   491.6   3.21
2017 250 17 55    9.55    5.29    3.04    7.35   470.3   3.31
2017 250 18  0    9.58    5.14    3.36    7.36   465.7   3.38
2017 250 18  5    9.52    5.16    3.48    7.19   468.8   3.30
2017 250 18 10    9.22    4.90    3.79    6.82   468.7   3.37
2017 250 18 15    9.06    4.94    4.30    6.26   465.5   3.45
2017 250 18 20    9.20    5.14    4.66    6.03   463.9   3.35
2017 250 18 25    9.33    5.30    5.40    5.44   465.6   3.17
2017 250 18 30    9.03    5.39    5.37    4.85   460.0   3.40
2017 250 18 35    8.96    5.65    5.61    4.06   458.4   3.38
2017 250 18 40    8.88    5.13    6.34    3.48   470.7   3.22
2017 250 18 45    8.80    4.88    6.51    3.31   477.7   3.15
2017 250 18 50    8.88    3.67    6.29    4.94   479.7   3.40
2017 250 18 55    8.95    3.43    6.60    4.78   466.6   3.64
2017 250 19  0    8.81    1.84    6.42    5.59   466.5   4.57
2017 250 19  5    8.77    1.46    6.80    5.25   479.2   4.22
2017 250 19 10    8.88    0.83    7.31    4.91   487.5   4.25
2017 250 19 15    9.52   -1.24    6.42    6.54   496.5   3.98
2017 250 19 20    9.19   -2.67    5.41    6.72   509.9   4.04
2017 250 19 25    9.00   -2.87    5.48    6.51   519.2   4.38
2017 250 19 30    8.79   -2.25    5.76    6.21   513.5   4.30
2017 250 19 35    8.23   -1.32    7.79    1.32   506.9   4.47
2017 250 19 40    8.16   -0.01    8.10    0.98   499.5   4.98
2017 250 19 45    7.79   -0.64    7.72    0.69   495.7   5.06
2017 250 19 50    7.96   -0.92    7.82    1.09   497.9   4.82
2017 250 19 55    8.37   -1.88    7.68    2.61   510.0   4.72
2017 250 20  0    8.32   -1.24    7.63    3.03   510.1   4.53
2017 250 20  5    8.29   -1.30    7.52    3.16   505.9   4.56
2017 250 20 10    8.37   -2.01    7.91   -1.04   506.1   4.35
2017 250 20 15    8.73   -2.08    7.86   -3.15   495.4   3.26
2017 250 20 20    8.33   -1.59    7.86   -1.95   499.6   3.84
2017 250 20 25    8.96   -1.53    5.51    6.27   503.1   3.66
2017 250 20 30    9.34   -1.13    2.64    8.84   498.3   2.61
2017 250 20 35    8.24   -0.60    4.04    6.36   487.2   3.85
2017 250 20 40    9.92    0.44    9.24   -3.42   489.2   3.24
2017 250 20 45    9.95    0.85    8.37   -5.14   482.3   3.28
2017 250 20 50    9.77    0.35    8.10   -5.35   484.0   4.37
2017 250 20 55    9.73    0.19    6.75   -6.94   485.1   3.11
2017 250 21  0   10.06   -0.01    6.07   -7.99   488.1   3.39
2017 250 21  5   10.85   -0.26    6.21   -8.86   489.0   3.74
2017 250 21 10   10.43    0.02    6.15   -8.38   487.2   4.00
2017 250 21 15   10.21    0.16    5.64   -8.48   483.8   3.56
2017 250 21 20   10.00    0.17    5.56   -8.30   480.4   3.05
2017 250 21 25   10.20    0.16    5.32   -8.66   480.9   3.36
2017 250 21 30   10.14    0.36    5.23   -8.67   477.5   3.22
2017 250 21 35   10.15    0.10    5.52   -8.51   475.1   2.35
2017 250 21 40   10.34   -0.24    5.09   -8.97   478.8   2.39
2017 250 21 45   10.01   -0.00    5.17   -8.54   480.6   2.75
2017 250 21 50   10.07    0.36    5.50   -8.39   469.8   3.03
2017 250 21 55   10.39   -0.11    5.37   -8.88   475.3   2.61
2017 250 22  0   10.39    0.28    4.58   -9.30   477.9   2.60
2017 250 22  5   10.47    0.05    5.56   -8.86   478.2   2.37
2017 250 22 10   10.65    0.20    5.59   -9.04   473.6   1.91
2017 250 22 15   10.34   -0.17    6.66   -7.88   471.6   1.49
2017 250 22 20   10.40   -0.20    6.75   -7.91   465.1   1.31
2017 250 22 25   10.50   -0.56    6.97   -7.84   470.4   1.50
2017 250 22 30   10.46   -0.81    7.24   -7.49   469.7   2.04
2017 250 22 35   10.79   -0.94    8.09   -7.07   470.7   1.98
2017 250 22 40   10.75   -0.71    7.74   -7.42   472.3   2.05
2017 250 22 45   10.77   -0.54    6.88   -8.25   473.0   2.96
2017 250 22 50   10.40   -0.53    6.46   -8.12   475.5   3.43
2017 250 22 55   10.25   -0.29    5.72   -8.49   477.3   3.09
2017 250 23  0   10.35   -0.14    4.79   -9.14   475.1   3.45
2017 250 23  5   10.19   -0.96    6.36   -7.87   473.4   2.92
2017 250 23 10   19.35    3.81    8.50  -16.34   599.7   3.60
2017 250 23 15   21.55    5.13    7.60  -19.00   627.3   5.11
2017 250 23 20   17.56    2.96    8.35  -14.69   636.7   5.31
2017 250 23 25   20.36    5.12    9.97  -16.07   564.1   5.42
2017 250 23 30   32.55    9.20    3.52  -30.47   692.7   2.43
2017 250 23 35   32.64    8.13    1.81  -31.51   679.7   1.84
2017 250 23 40   32.28    8.43    2.96  -31.01   661.7   1.78
2017 250 23 45   32.24    8.52    0.56  -31.06   690.6   1.76
2017 250 23 50   31.47    7.71    0.67  -30.48   688.9   1.70
2017 250 23 55   30.41    6.31   -0.48  -29.73   686.0   2.50
2017 251  0  0   30.00    5.30   -0.97  -29.49   669.3   2.72
2017 251  0  5   29.13    2.51   -4.41  -28.63   669.1   3.30
2017 251  0 10   28.21    3.64   -2.42  -27.80   670.8   4.95
2017 251  0 15   28.95    2.45   -3.95  -28.51   679.0   4.37
2017 251  0 20   29.69    2.77   -2.80  -29.15   675.8   3.14
2017 251  0 25   24.83    5.95    8.22  -20.95   696.6   6.94
2017 251  0 30   23.21    6.73   15.32  -15.59   706.9   5.90
2017 251  0 35   22.87    9.42   16.94  -11.72   708.9   6.49
2017 251  0 40   24.54    9.54   17.08  -13.76   703.4   5.62
2017 251  0 45   25.78    8.54   12.15  -20.22   708.3   4.56
2017 251  0 50   26.51    6.64    3.89  -25.22   705.7   3.96
2017 251  0 55   25.92    6.00    1.84  -25.10   697.0   4.50
2017 251  1  0   24.97    5.46   -3.69  -23.07   703.0   4.55
2017 251  1  5   26.10    4.73   -7.77  -24.38   687.9   3.07
2017 251  1 10   25.75    3.78   -8.93  -23.78   671.2   3.17
2017 251  1 15   21.08    5.43   -0.02  -14.80   663.6   4.50
2017 251  1 20   22.48    6.02   -4.88  -19.36   656.7   3.16
2017 251  1 25   20.58    1.20   -8.26  -18.60   674.1   2.15
2017 251  1 30   20.02   -0.86   -9.61  -17.48   689.7   2.49
2017 251  1 35   19.83    1.63   -8.86  -17.62   654.6   2.30
2017 251  1 40   22.62    3.51   -7.90  -20.85   659.5   2.34
2017 251  1 45   16.97    1.01   -7.53  -14.66   652.4   1.67
2017 251  1 50   12.68   -1.77   -6.76  -10.46   739.1   1.41
2017 251  1 55   10.46   -1.97   -5.83   -8.14   754.6   1.30
2017 251  2  0   11.47   -6.37   -8.47   -3.57   760.7   1.72
2017 251  2  5   12.28   -4.08  -10.60   -4.27   736.8   1.90
2017 251  2 10   11.22   -4.25   -9.83   -3.07   768.8   1.72
2017 251  2 15   12.27   -5.38  -10.42   -2.90   771.1   1.67
2017 251  2 20   11.34   -6.42   -8.63   -3.52   782.3   1.78
2017 251  2 25   11.82   -7.01   -9.03   -2.90   795.6   2.04
2017 251  2 30   11.76   -7.43   -8.96    0.44   832.1   2.01
2017 251  2 35   13.09   -7.41  -10.64    0.15   805.4   2.27
2017 251  2 40   13.17   -7.44  -10.79   -0.12   812.2   2.37
2017 251  2 45   14.53   -7.93  -11.99    0.75   810.1   2.02
2017 251  2 50   15.56   -8.93  -11.80    4.69   815.9   1.67
2017 251  2 55   15.92   -8.13  -10.55    8.34   820.0   1.68
2017 251  3  0   16.04   -8.28   -9.61    9.69   818.9   1.63
2017 251  3  5   14.45   -7.25   -6.51   10.41   803.1   1.91
2017 251  3 10   14.24   -7.74   -5.10   10.66   840.4   3.08
2017 251  3 15   15.30   -7.48   -5.52   11.41   835.3   3.54
2017 251  3 20   15.14   -4.66  -11.93    1.69   811.3   3.44
2017 251  3 25   15.84   -1.99  -13.24   -6.93   812.0   3.26
2017 251  3 30   15.41    0.22   -7.34  -13.44   797.1   2.93
2017 251  3 35   15.68    2.54   -3.22  -14.81   770.5   3.22
2017 251  3 40   15.50    2.39   -3.02  -14.79   737.0   3.19
2017 251  3 45   15.97    4.98    9.44   -5.78   714.4   2.55
2017 251  3 50   15.56    2.90   11.53    9.40   711.5   3.09
2017 251  3 55   15.76   -0.83   11.90    9.62   742.5   2.46
2017 251  4  0   15.46    2.35   10.95   10.46   726.1   2.18
2017 251  4  5   16.02    4.94   10.13   11.08   691.5   2.04
2017 251  4 10   15.65    2.59    5.64   13.38   714.1   2.50
2017 251  4 15   15.74   -0.54    7.26   13.85   763.5   1.94
2017 251  4 20   15.53    0.36    6.69   13.97   725.3   2.13
2017 251  4 25   14.96    1.11    5.31   13.87   732.4   2.05
2017 251  4 30   14.53    0.14    3.74   13.83   754.0   2.13
2017 251  4 35   15.08    1.82    7.00   13.01   717.9   1.95
2017 251  4 40   14.56    1.95    6.80   11.89   755.7   1.71
2017 251  4 45   10.67   -4.88    0.45    7.49   789.2   2.17
2017 251  4 50    9.25   -7.31   -1.47    3.74   821.5   2.34
2017 251  4 55    9.50   -7.86   -2.66    1.82   840.4   2.28
2017 251  5  0   12.98   -1.12    6.99    8.47   758.8   2.74
2017 251  5  5   13.80    1.20    4.54   11.12   747.6   2.58
2017 251  5 10   12.87    0.20    1.85    8.77   740.6   2.52
2017 251  5 15   15.96    5.49    5.47   13.91   736.9   2.53
2017 251  5 20   16.17    4.75    5.12   14.46   740.2   2.87
2017 251  5 25   15.89    5.02    3.87   14.54   767.6   3.58
2017 251  5 30   15.68    5.57    3.83   14.12   765.5   3.68
2017 251  5 35   14.12    4.93    1.75   12.87   736.9   3.22
2017 251  5 40   14.23    1.57   -0.10   13.83   738.2   3.50
2017 251  5 45   14.86    1.52   -1.76   14.02   793.3   3.48
2017 251  5 50   17.31    4.88    1.95   15.75   750.2   2.98
2017 251  5 55   18.31    8.14    9.57    9.95   702.9   3.26
2017 251  6  0   19.28   11.02   15.44    2.82   653.4   2.46
2017 251  6  5   19.12   10.45   15.84    1.76   659.0   2.19
2017 251  6 10   18.25    8.14   14.11    3.24   678.6   2.48
2017 251  6 15   15.43    2.46    1.78   13.74   777.4   3.35
2017 251  6 20   15.76   -5.08   -9.10   11.39   810.5   2.93
2017 251  6 25   15.21    1.65    4.81    4.29   758.7   2.88
2017 251  6 30   16.86    4.26   15.88   -2.76   732.9   2.33
2017 251  6 35   16.69    4.69   15.96   -0.91   717.5   2.47
2017 251  6 40   15.55    4.95   14.59   -1.60   732.1   2.23
2017 251  6 45   13.51    3.29   12.92   -1.33   744.0   2.54
2017 251  6 50   12.89    0.84   -0.70    4.32   783.1   2.29
2017 251  6 55   13.32   -2.60  -11.90    5.10   848.9   2.52
2017 251  7  0   14.07    2.06    9.18    5.81   798.2   2.61
2017 251  7  5   16.55    4.85   13.92   -2.84   789.3   2.82
2017 251  7 10   16.91   10.95    8.24    8.16   747.7   2.36
2017 251  7 15   18.14   14.29    1.54   10.42   793.8   1.88
2017 251  7 20   20.08   15.67   -2.52   12.25   786.2   1.72
2017 251  7 25   20.04   12.90   -7.50    9.93   794.8   1.64
2017 251  7 30   17.17    4.74  -15.90    3.93   764.4   2.93
2017 251  7 35   18.19    4.47  -17.17    3.51   763.4   2.38
2017 251  7 40   17.66    5.97  -15.52    5.83   782.2   2.08
2017 251  7 45   16.58    3.33  -15.01    3.25   802.6   1.98
2017 251  7 50   15.63    0.45  -15.57   -0.06   805.5   2.15
2017 251  7 55   14.26    0.70  -14.12    0.46   837.4   2.53
2017 251  8  0   13.59    1.18  -13.47    0.86   838.1   2.55
2017 251  8  5   12.63    0.73  -12.07   -0.56   845.5   2.75
2017 251  8 10   11.95    0.56  -11.63   -1.98   845.0   2.85
2017 251  8 15   10.66    2.21   -9.76    1.41   824.8   3.20
2017 251  8 20    9.90    1.13   -8.46    2.30   816.7   3.49
2017 251  8 25    9.53    4.36   -7.69    3.51   800.7   3.94
2017 251  8 30   10.18    1.88   -9.73    1.32   804.9   3.91
2017 251  8 35   10.66    1.81  -10.44    0.69   808.1   3.71
2017 251  8 40   11.07    2.08  -10.79    1.05   806.8   3.33
2017 251  8 45   10.30    1.18  -10.02    1.67   801.4   3.49
2017 251  8 50    9.66    1.27   -8.67    3.41   802.6   4.17
2017 251  8 55    9.94    1.01   -9.83    0.50   801.2   4.93
2017 251  9  0   10.29    0.45  -10.20   -0.35   799.4   4.81
2017 251  9  5   10.12   -1.84   -9.84   -0.12   810.3   4.78
2017 251  9 10    9.92   -2.09   -9.40   -2.13   807.4   4.83
2017 251  9 15    9.70   -0.68   -9.07   -3.19   800.3   4.92
2017 251  9 20    9.73   -0.79   -9.03    2.60   798.6   4.98
2017 251  9 25    9.73   -2.01   -8.93    2.54   811.2   5.02
2017 251  9 30    8.65    0.16   -7.79    2.88   798.5   5.03
2017 251  9 35    7.79   -2.79   -5.17    4.67   806.8   5.30
2017 251  9 40    8.55    0.47   -7.47    2.39   798.1   5.13
2017 251  9 45    9.50    1.62   -9.01   -1.97   795.1   5.06
2017 251  9 50    9.63    0.86   -9.28    1.19   794.1   5.49
2017 251  9 55    9.60   -1.20   -9.09    2.67   801.9   5.03
2017 251 10  0    9.68   -1.67   -9.02    0.97   799.5   5.40
2017 251 10  5    9.61   -1.09   -9.11   -1.78   796.1   5.73
2017 251 10 10    9.61   -0.46   -9.41   -1.26   793.7   5.88
2017 251 10 15    9.46    0.51   -9.32   -0.08   787.8   5.57
2017 251 10 20    9.84    1.04   -9.50   -2.10   779.9   5.96
2017 251 10 25    9.62    1.25   -9.16   -2.40   781.2   5.75
2017 251 10 30    9.51    1.53   -9.27   -1.24   776.7   5.66
2017 251 10 35    9.38    1.50   -9.08   -1.23   775.9   5.75
2017 251 10 40    7.83    0.87   -7.61   -0.29   777.0   5.69
2017 251 10 45   10.54    1.95   -9.75   -2.82   787.4   5.54
2017 251 10 50   10.07    1.33   -9.63   -1.54   799.0   5.62
2017 251 10 55    9.93    0.42   -9.29   -2.46   798.2   5.54
2017 251 11  0    9.21   -1.24   -6.02    2.73   797.7   6.05
2017 251 11  5   10.79   -2.67    5.08    8.89   801.7   5.00
2017 251 11 10   11.09   -2.00    7.86    7.38   797.1   5.07
2017 251 11 15    8.79    1.84    1.66   -4.18   779.5   6.17
2017 251 11 20    7.71    3.63    1.79   -6.39   771.7   6.42
2017 251 11 25    9.15   -0.03    3.46    2.71   779.4   5.30
2017 251 11 30   10.25   -3.95    2.35    8.31   811.5   5.02
2017 251 11 35    7.98   -0.92    5.16   -3.08   789.1   5.23
2017 251 11 40   14.82    4.76    4.90  -13.11   782.7   3.69
2017 251 11 45   15.89    4.12    5.27  -14.41   781.1   2.93
2017 251 11 50   16.80    3.80    5.97  -15.21   790.4   2.04
2017 251 11 55   17.77    3.46    8.45  -15.24   785.1   2.96
2017 251 12  0   17.57    3.80    6.94  -15.67   782.6   3.11
2017 251 12  5   17.42    4.11    7.24  -15.30   782.4   3.05
2017 251 12 10   17.32    4.63    7.01  -15.12   786.0   3.45
2017 251 12 15   17.12    2.46    8.79  -14.47   782.4   4.84
2017 251 12 20   16.93    2.93    8.58  -14.23   783.0   6.92
2017 251 12 25   16.86    4.03    7.82  -14.38   774.3   3.53
2017 251 12 30   16.78    3.87    8.09  -14.18   778.7   3.18
2017 251 12 35   16.65    4.17    8.17  -13.87   773.3   3.03
2017 251 12 40   16.31    4.30    7.73  -13.71   762.6   2.49
2017 251 12 45   16.16    4.04    8.36  -13.17   760.5   3.28
2017 251 12 50   15.83    3.27    9.21  -12.37   765.0   3.39
2017 251 12 55   15.48    0.94   10.89  -10.92   765.3   3.81
2017 251 13  0   15.33    1.85    9.90  -11.50   762.1   2.56
2017 251 13  5   15.11    1.62    9.84  -11.34   761.9   2.69
2017 251 13 10   14.96   -0.52   11.00  -10.11   758.4   2.78
2017 251 13 15   14.76    0.59   10.54  -10.26   750.2   2.55
2017 251 13 20   14.54    1.77    9.23  -11.06   744.3   2.49
2017 251 13 25   14.32    1.78    9.33  -10.67   756.3   2.44
2017 251 13 30   14.28    0.63   10.41   -9.71   754.2   1.48
2017 251 13 35   14.01    1.79    9.12  -10.45   756.8   3.10
2017 251 13 40   13.89    1.25   10.02   -9.45   760.9   3.40
2017 251 13 45   13.78    1.12   10.32   -9.05   761.7   2.52
2017 251 13 50   13.54    0.66   10.19   -8.89   758.7   2.28
2017 251 13 55   13.28    0.67    9.85   -8.86   758.2   2.47
